IControl prefs:  border width: 18, border height: 18
IControl prefs:  title height: 16, Window height: 18
IControl prefs:  volume guage width: 19
screen width: 1024
Screen height: 768
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T
Formatting actual folder - not a slove folder
screen width: 1024
windowWidth: 320
Dumping Icon Array of 267 icons, max width is 166px
Max Width: 243, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerTopplerNTSC
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 375, Width = 273, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerTopplerNTSC
newFolderInfo->left: 375
newFolderInfo->top: 311
newFolderInfo->width: 273
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfSoulsAGA
Dumping Icon Array of 3 icons, max width is 105px
Icon 0: Width = 74, Height = 93, Text Width = 105, Text Height = 13, Max Width = 105, Max Height = 108, x = 28, y = 4, Text = TowerOfSoulsAGA.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfSoulsAGA/TowerOfSoulsAGA.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 188, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfSoulsAGA/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 134, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfSoulsAGA/Manual.info
Max Width: 235, Max Height: 112 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfSoulsAGA
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 306, left = 379, Width = 265, Height = 156
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfSoulsAGA
newFolderInfo->left: 379
newFolderInfo->top: 306
newFolderInfo->width: 265
newFolderInfo->height: 156
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfBabel
Dumping Icon Array of 3 icons, max width is 85px
Icon 0: Width = 76, Height = 93, Text Width = 79, Text Height = 13, Max Width = 79, Max Height = 108, x = 15, y = 4, Text = TowerOfBabel.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfBabel/TowerOfBabel.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 146, y = 42, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfBabel/ReadMe.info
Icon 2: Width = 70, Height = 26, Text Width = 85, Text Height = 13, Max Width = 85, Max Height = 41, x = 132, y = 4, Text = InstallSaveDisk.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfBabel/InstallSaveDisk.info
Max Width: 217, Max Height: 112 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfBabel
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 306, left = 388, Width = 247, Height = 156
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TowerOfBabel
newFolderInfo->left: 388
newFolderInfo->top: 306
newFolderInfo->width: 247
newFolderInfo->height: 156
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TournamentGolf
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 87, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TournamentGolf.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TournamentGolf/TournamentGolf.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 187, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TournamentGolf/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 133, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TournamentGolf/Manual.info
Max Width: 234, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TournamentGolf
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 380, Width = 264, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TournamentGolf
newFolderInfo->left: 380
newFolderInfo->top: 304
newFolderInfo->width: 264
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallImage
Dumping Icon Array of 2 icons, max width is 95px
Icon 0: Width = 91, Height = 91, Text Width = 95, Text Height = 13, Max Width = 95, Max Height = 106, x = 24, y = 4, Text = TotalRecallImage.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallImage/TotalRecallImage.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 142, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallImage/ReadMe.info
Max Width: 189, Max Height: 110 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallImage
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 307, left = 402, Width = 219, Height = 154
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallImage
newFolderInfo->left: 402
newFolderInfo->top: 307
newFolderInfo->width: 219
newFolderInfo->height: 154
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallFiles
Dumping Icon Array of 2 icons, max width is 91px
Icon 0: Width = 91, Height = 91, Text Width = 89, Text Height = 13, Max Width = 91, Max Height = 106, x = 24, y = 4, Text = TotalRecallFiles.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallFiles/TotalRecallFiles.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 142, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallFiles/ReadMe.info
Max Width: 189, Max Height: 110 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallFiles
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 307, left = 402, Width = 219, Height = 154
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalRecallFiles
newFolderInfo->left: 402
newFolderInfo->top: 307
newFolderInfo->width: 219
newFolderInfo->height: 154
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalFootball
Dumping Icon Array of 2 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 72, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TotalFootball.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalFootball/TotalFootball.info
Icon 1: Width = 39, Height = 35, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 50, x = 136, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalFootball/ReadMe.info
Max Width: 183, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalFootball
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 405, Width = 213, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalFootball
newFolderInfo->left: 405
newFolderInfo->top: 304
newFolderInfo->width: 213
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipseNTSC
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 101, Text Height = 13, Max Width = 120, Max Height = 111, x = 9, y = 4, Text = TotalEclipseNTSC.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipseNTSC/TotalEclipseNTSC.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 244, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipseNTSC/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 63, Text Height = 13, Max Width = 63, Max Height = 61, x = 166, y = 4, Text = Instructions.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipseNTSC/Instructions.info
Max Width: 291, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipseNTSC
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 351, Width = 321, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipseNTSC
newFolderInfo->left: 351
newFolderInfo->top: 304
newFolderInfo->width: 321
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipse
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 68, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TotalEclipse.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipse/TotalEclipse.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 235, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipse/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 63, Text Height = 13, Max Width = 63, Max Height = 61, x = 157, y = 4, Text = Instructions.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipse/Instructions.info
Max Width: 282, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipse
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 356, Width = 312, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalEclipse
newFolderInfo->left: 356
newFolderInfo->top: 304
newFolderInfo->width: 312
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalCarnageAGA
Dumping Icon Array of 2 icons, max width is 102px
Icon 0: Width = 79, Height = 93, Text Width = 102, Text Height = 13, Max Width = 102, Max Height = 108, x = 26, y = 4, Text = TotalCarnageAGA.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalCarnageAGA/TotalCarnageAGA.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 134, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalCarnageAGA/ReadMe.info
Max Width: 181, Max Height: 112 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalCarnageAGA
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 306, left = 406, Width = 211, Height = 156
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TotalCarnageAGA
newFolderInfo->left: 406
newFolderInfo->top: 306
newFolderInfo->width: 211
newFolderInfo->height: 156
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TorvakTheWarrior
Dumping Icon Array of 3 icons, max width is 99px
Icon 0: Width = 75, Height = 93, Text Width = 99, Text Height = 13, Max Width = 99, Max Height = 108, x = 32, y = 4, Text = TorvakTheWarrior.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TorvakTheWarrior/TorvakTheWarrior.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 196, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TorvakTheWarrior/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 142, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TorvakTheWarrior/Manual.info
Max Width: 243, Max Height: 112 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TorvakTheWarrior
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 306, left = 375, Width = 273, Height = 156
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TorvakTheWarrior
newFolderInfo->left: 375
newFolderInfo->top: 306
newFolderInfo->width: 273
newFolderInfo->height: 156
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoGroundAttack
Dumping Icon Array of 2 icons, max width is 122px
Icon 0: Width = 120, Height = 96, Text Width = 122, Text Height = 13, Max Width = 122, Max Height = 111, x = 21, y = 4, Text = TornadoGroundAttack.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoGroundAttack/TornadoGroundAttack.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 166, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoGroundAttack/ReadMe.info
Max Width: 213, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoGroundAttack
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 390, Width = 243, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoGroundAttack
newFolderInfo->left: 390
newFolderInfo->top: 304
newFolderInfo->width: 243
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoAGA
Dumping Icon Array of 4 icons, max width is 86px
Icon 0: Width = 86, Height = 83, Text Width = 73, Text Height = 13, Max Width = 86, Max Height = 98, x = 5, y = 4, Text = TornadoAGA.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoAGA/TornadoAGA.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 200, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoAGA/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 146, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoAGA/Manual.info
Icon 3: Width = 42, Height = 46, Text Width = 28, Text Height = 13, Max Width = 42, Max Height = 61, x = 96, y = 4, Text = Keys.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoAGA/Keys.info
Max Width: 247, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoAGA
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 373, Width = 277, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TornadoAGA
newFolderInfo->left: 373
newFolderInfo->top: 311
newFolderInfo->width: 277
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Tornado
Dumping Icon Array of 4 icons, max width is 86px
Icon 0: Width = 86, Height = 83, Text Width = 46, Text Height = 13, Max Width = 86, Max Height = 98, x = 5, y = 4, Text = Tornado.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Tornado/Tornado.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 200, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Tornado/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 42, Text Height = 13, Max Width = 42, Max Height = 61, x = 146, y = 4, Text = Manual.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Tornado/Manual.info
Icon 3: Width = 42, Height = 46, Text Width = 28, Text Height = 13, Max Width = 42, Max Height = 61, x = 96, y = 4, Text = Keys.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Tornado/Keys.info
Max Width: 247, Max Height: 102 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Tornado
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 311, left = 373, Width = 277, Height = 146
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Tornado
newFolderInfo->left: 373
newFolderInfo->top: 311
newFolderInfo->width: 277
newFolderInfo->height: 146
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopWrestling
Dumping Icon Array of 2 icons, max width is 92px
Icon 0: Width = 92, Height = 93, Text Width = 72, Text Height = 13, Max Width = 92, Max Height = 108, x = 7, y = 4, Text = TopWrestling.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopWrestling/TopWrestling.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 110, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopWrestling/ReadMe.info
Max Width: 157, Max Height: 112 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopWrestling
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 306, left = 418, Width = 187, Height = 156
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopWrestling
newFolderInfo->left: 418
newFolderInfo->top: 306
newFolderInfo->width: 187
newFolderInfo->height: 156
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopSecret
Dumping Icon Array of 2 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 57, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TopSecret.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopSecret/TopSecret.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 133, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopSecret/ReadMe.info
Max Width: 180, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopSecret
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 407, Width = 210, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopSecret
newFolderInfo->left: 407
newFolderInfo->top: 304
newFolderInfo->width: 210
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2CD32
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 87, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TopGear2CD32.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2CD32/TopGear2CD32.info
Icon 1: Width = 39, Height = 35, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 50, x = 136, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2CD32/ReadMe.info
Icon 2: Width = 39, Height = 35, Text Width = 28, Text Height = 13, Max Width = 39, Max Height = 50, x = 136, y = 52, Text = Hints.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2CD32/Hints.info
Max Width: 183, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2CD32
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 405, Width = 213, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2CD32
newFolderInfo->left: 405
newFolderInfo->top: 304
newFolderInfo->width: 213
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2AGA
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 82, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TopGear2AGA.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2AGA/TopGear2AGA.info
Icon 1: Width = 39, Height = 35, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 50, x = 136, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2AGA/ReadMe.info
Icon 2: Width = 39, Height = 35, Text Width = 28, Text Height = 13, Max Width = 39, Max Height = 50, x = 136, y = 52, Text = Hints.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2AGA/Hints.info
Max Width: 183, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2AGA
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 405, Width = 213, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2AGA
newFolderInfo->left: 405
newFolderInfo->top: 304
newFolderInfo->width: 213
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 55, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TopGear2.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2/TopGear2.info
Icon 1: Width = 39, Height = 35, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 50, x = 136, y = 52, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2/ReadMe.info
Icon 2: Width = 39, Height = 35, Text Width = 28, Text Height = 13, Max Width = 39, Max Height = 50, x = 136, y = 4, Text = Hints.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2/Hints.info
Max Width: 183, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 405, Width = 213, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopGear2
newFolderInfo->left: 405
newFolderInfo->top: 304
newFolderInfo->width: 213
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopCat
Dumping Icon Array of 3 icons, max width is 120px
Icon 0: Width = 120, Height = 96, Text Width = 40, Text Height = 13, Max Width = 120, Max Height = 111, x = 5, y = 4, Text = TopCat.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopCat/TopCat.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 235, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopCat/ReadMe.info
Icon 2: Width = 42, Height = 46, Text Width = 63, Text Height = 13, Max Width = 63, Max Height = 61, x = 157, y = 4, Text = Instructions.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopCat/Instructions.info
Max Width: 282, Max Height: 115 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopCat
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 304, left = 356, Width = 312, Height = 159
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopCat
newFolderInfo->left: 356
newFolderInfo->top: 304
newFolderInfo->width: 312
newFolderInfo->height: 159
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopBanana
Dumping Icon Array of 2 icons, max width is 68px
Icon 0: Width = 68, Height = 93, Text Width = 64, Text Height = 13, Max Width = 68, Max Height = 108, x = 7, y = 4, Text = TopBanana.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopBanana/TopBanana.info
Icon 1: Width = 42, Height = 46, Text Width = 47, Text Height = 13, Max Width = 47, Max Height = 61, x = 86, y = 4, Text = ReadMe.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopBanana/ReadMe.info
Max Width: 133, Max Height: 112 folder PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopBanana
Calculated screen Height: 768, Screen Width: 1024
Additional width: 30, Additional Height: 44
Window resized to fit all icons: top = 306, left = 430, Width = 163, Height = 156
folderPath: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/TopBanana
newFolderInfo->left: 430
newFolderInfo->top: 306
newFolderInfo->width: 163
newFolderInfo->height: 156
entry Processing directory: PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Toobin
Dumping Icon Array of 2 icons, max width is 77px
Icon 0: Width = 77, Height = 93, Text Width = 38, Text Height = 13, Max Width = 77, Max Height = 108, x = 5, y = 4, Text = Toobin.info, Path = PC:MyProjects/Retroplay-WHDLoad-downloader-1/Extracted/Games/T/Toobin/Toobin.info
